Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Will Benson","CIN",6,15,0,1,0,0,0.133333333,0.333333333,0.076923077,0.375,0.23076923,0.333333333,0.307692307,0.30243078072865803,0.22917171088712557,83.60658449859332,-0.3586657289415598,-0.6512683973076739,-0.5038551837205887,-0.07103603352146289,"Will Benson",21853,666181
"Ezequiel Duran","TEX",6,14,0,1,1,0,0,0.357142857,0,0.333333333,0.214285714,0.214285714,0.214285714,0.19496830446379526,0.34485714776175364,19.436965055381787,0.04453068086877465,-1.2571107697185346,0.017804786562919617,-0.07382529028735466,"Ezequiel Duran",23733,677649
"Rafael Devers","SFG",6,25,1,4,5,0,0.04,0.2,0.125,0.277777777,0.25,0.28,0.375,0.29483259916305543,0.3530880808830261,85.8029797100898,-0.1542648645117879,-0.5765976418921472,-0.9135943166911602,-0.07387915803196021,"Rafael Devers",17350,646240
"Brady House","WSN",6,22,1,1,2,0,0.045454545,0.227272727,0.238095238,0.2,0.19047619,0.227272727,0.428571428,0.28722860325466504,0.2394182634624568,78.46540055738501,-0.3360384898260236,-0.8997761591295145,-0.50016828981461,-0.07407743937058466,"Brady House",29993,691781
"TJ Friedl","CIN",7,33,0,2,1,2,0.09090909,0.212121212,0,0.304347826,0.233333333,0.303030303,0.233333333,0.2576783010453889,0.18514394049998373,54.22091716079471,0.35095757292583585,-1.446665377855957,-0.2944597762543708,-0.07440164349386952,"TJ Friedl",19522,670770
"Dominic Canzone","SEA",5,14,0,2,1,0,0.071428571,0.214285714,0.153846154,0.2,0.153846153,0.214285714,0.307692307,0.23564969641821726,0.2730144269298762,52.17195310971091,0.004207259218674153,-0.7685412894901715,-0.47758280485868454,-0.07452297581234156,"Dominic Canzone",26438,686527
"Javier Sanoja","MIA",6,19,0,0,2,1,0.052631578,0.157894736,0,0.266666666,0.222222222,0.263157894,0.222222222,0.2289937609120419,0.2032211587617272,38.882191564900225,0.07990154670551419,-1.3018786068121333,-0.018173414515331388,-0.07533533834119023,"Javier Sanoja",28253,691594
"Graham Pauley","MIA",6,17,0,2,3,1,0.058823529,0.235294117,0.125,0.166666666,0.125,0.176470588,0.25,0.19406445587382598,0.17412952815785127,15.946681723705053,0.36991312680765986,-1.3303704558682279,0.052660014713183045,-0.07729136627929287,"Graham Pauley",31363,688363
"Nick Gonzales","PIT",5,16,0,3,2,0,0,0.1875,0.0625,0.23076923,0.1875,0.1875,0.25,0.19459471851587296,0.2811875054612756,15.75893290779096,0.12394500058144331,-1.4798963963549707,0.22578178346157074,-0.0780212302864869,"Nick Gonzales",27490,693304
"Eugenio Suárez","CIN",7,29,0,1,2,0,0.137931034,0.206896551,0.04,0.315789473,0.24,0.344827586,0.28,0.2996194547620313,0.25792441594189613,81.76059316541823,-0.0023934240452945232,-0.6317927669457768,-1.0284373611211777,-0.07870133260073542,"Eugenio Suarez",12552,553993
"Yohel Pozo","STL",3,6,0,0,2,0,0,0,0,0.166666666,0.166666666,0.166666666,0.166666666,0.15164201458295187,0.16766667366027832,-8.462173743187206,-0.0069074914790689945,-0.7812750160824058,-0.17382580926641822,-0.07886750960744615,"Yohel Pozo",18848,650968
"Jeremy Peña","HOU",5,22,0,2,0,0,0.045454545,0.09090909,0.047619047,0.263157894,0.238095238,0.272727272,0.285714285,0.2565769444812428,0.3624637235294689,60.307099151779134,-0.03230893495492637,-1.0400826717557297,-0.5550484452396631,-0.07995583371696321,"Jeremy Pena",21636,665161
"Heriberto Hernández","MIA",5,17,0,0,2,2,0.117647058,0.117647058,0,0.153846153,0.133333333,0.235294117,0.133333333,0.19074414056890152,0.2665531757999869,13.766474465969832,0.43662881199270487,-1.3077573793984354,0.0006885230541229248,-0.08029556212379772,"Heriberto Hernandez",24878,681715
"Dylan Beavers","BAL",5,16,0,3,1,1,0.25,0.25,0,0.25,0.181818181,0.375,0.181818181,0.2915997877717018,0.3041130043566227,84.89894067401399,0.22964641451835632,-0.04919348171932747,-1.3510702513158321,-0.08272571166115934,"Dylan Beavers",31695,687637
"Myles Straw","TOR",4,7,0,1,0,0,0.142857142,0.142857142,0,0,0,0.142857142,0,0.1016390153339931,0.2628859920161111,-44.56197538562149,0.009259000420570374,-1.1585710066668011,0.08818016201257706,-0.08303586999909184,"Myles Straw",17620,664702
"Austin Wynns","ATH",1,4,0,0,0,0,0,0.25,0,0,0,0,0,0,0.6913332939147949,-100,-0.00013837161532137543,-1.0011318111651173,0.014110799878835678,-0.08585993929644817,"Austin Wynns",15271,642851
"Noelvi Marte","CIN",5,15,0,1,0,1,0,0.2,0,0.333333333,0.266666666,0.266666666,0.266666666,0.242627223332723,0.18866666555404663,44.33797959241891,-0.2372068960166871,-1.2307067372492713,-0.08590386947616935,-0.08756072153385461,"Noelvi Marte",26517,682622
"Jung Hoo Lee","SFG",6,22,1,1,3,0,0,0.227272727,0.19047619,0.25,0.238095238,0.227272727,0.428571428,0.2787931371818889,0.24536364051428708,75.2710427673412,-0.23390027647837996,-0.881260574578818,-0.6510157827287912,-0.08761873465638426,"Jung Hoo Lee",33824,808982
"Alec Burleson","STL",6,26,0,2,4,0,0.192307692,0.076923076,0,0.210526315,0.19047619,0.346153846,0.19047619,0.27679899564156163,0.40034653131778425,73.71922573279386,0.009528050199151039,-0.8035440908400631,-0.85704280808568,-0.08817099324275843,"Alec Burleson",27615,676475
"Andy Ibáñez","ATH",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.16866666078567505,-100,0,-0.750745079662347,-0.22314946725964546,-0.08830178428298077,"Andy Ibanez",18819,628451
"Jakob Marsee","MIA",7,33,0,6,1,5,0.151515151,0.212121212,0,0.2,0.148148148,0.303030303,0.148148148,0.2406134424787579,0.33265748981273535,46.51198324364646,0.6602737130597234,-1.4400585904672951,-0.4587884172797203,-0.09054104796200149,"Jakob Marsee",31370,805300
"Rhys Hoskins","CLE",6,23,0,3,3,0,0.086956521,0.304347826,0.142857143,0.285714285,0.19047619,0.260869565,0.333333333,0.27018401156301086,0.2381045235239941,70.13661289601814,-0.5048772427253425,-1.2975508822749495,-0.4406396276317537,-0.0908098005611728,"Rhys Hoskins",16472,656555
"Joey Wiemer","WSN",5,16,0,2,0,0,0.0625,0.5,0,0.285714285,0.133333333,0.1875,0.133333333,0.15819858014583588,0.16863761929562315,-6.259141244530728,0.2268858295865357,-1.7961513352246552,0.40767765045166016,-0.09176996170846652,"Joey Wiemer",27690,686894
"Brett Baty","NYM",5,18,0,0,3,1,0,0.277777777,0.0625,0.307692307,0.25,0.222222222,0.3125,0.2235204213195377,0.26883333005631965,39.874231200203035,0.3509294674731791,-0.936877363522475,-0.5336724724620581,-0.0938799036951485,"Brett Baty",26123,683146
"Brandon Lowe","PIT",5,23,0,2,0,0,0.130434782,0.217391304,0,0.2,0.15,0.260869565,0.15,0.2114771993263908,0.28259156773919647,26.844418414868127,-0.031077757943421602,-2.033210555893098,0.4061780693009496,-0.09417058116552776,"Brandon Lowe",18882,664040
"Jarren Duran","BOS",4,18,0,3,3,0,0.055555555,0.277777777,0.058823529,0.25,0.176470588,0.222222222,0.235294117,0.21249936686621773,0.3029001123375363,25.632005870807173,0.14398704143241048,-1.400862146534352,-0.18824158236384392,-0.09447927503799992,"Jarren Duran",24617,680776
"Kody Clemens","MIN",3,9,0,0,0,1,0.222222222,0.333333333,0,0,0,0.222222222,0,0.15810513496398926,0.3206004367934333,-7.711903033871015,-0.22325797099620104,-1.342009712821864,0.03182457014918327,-0.10000349897886449,"Kody Clemens",20572,665019
"Travis d'Arnaud","LAA",1,4,0,0,0,0,0,0.25,0,0,0,0,0,0,0.04625000059604645,-100,-0.00889318622648716,-1.0022119615173262,-0.12430207058787346,-0.1001340188330989,"Travis d'Arnaud",7739,518595
"Cedric Mullins","TBR",5,20,1,2,2,0,0.1,0.15,0.166666666,0.071428571,0.111111111,0.2,0.277777777,0.22214398682117462,0.2955702006816864,35.51848267462682,-0.022289272164925933,-1.510597079925415,-0.21758549381047487,-0.10114086590323303,"Cedric Mullins",17929,656775
"Zach McKinstry","DET",6,21,0,0,2,0,0.142857142,0.238095238,0.055555555,0.153846153,0.111111111,0.238095238,0.166666666,0.20657536813191005,0.19664790232976279,25.617679470675853,-0.15506331622600555,-1.9577345721884292,0.1763009848073125,-0.1028048966404175,"Zach McKinstry",19392,656716
"Blaze Alexander","BAL",5,16,0,1,0,1,0,0.25,0.066666667,0.181818181,0.133333333,0.1875,0.2,0.18419582024216652,0.34773044288158417,12.183131865896277,0.39039560314267874,-1.2311360967093106,-0.3804030045866966,-0.1043451546482419,"Blaze Alexander",23789,677942
"Luis García Jr.","WSN",5,17,1,3,4,0,0.058823529,0.117647058,0.1875,0.153846153,0.1875,0.235294117,0.375,0.27301521862254424,0.4453060136121862,69.13251452515408,-0.21893809409812093,-0.8433450760907468,-0.7020982000976801,-0.10468800418564755,"Luis Garcia Jr.",20391,671277
"Bryson Stott","PHI",5,21,0,0,0,1,0.047619047,0.19047619,0,0.133333333,0.105263157,0.19047619,0.105263157,0.15593557130722774,0.3199947079022725,-9.355967407501604,0.16099726362153888,-2.57162346495244,0.8505514394491911,-0.11008225311841391,"Bryson Stott",26294,681082
"Tristan Gray","MIN",3,9,0,0,0,0,0,0.333333333,0,0.2,0.125,0.125,0.125,0.1137315109372139,0.08262499794363976,-37.75421930088402,-0.04729109024628997,-1.4780779248103042,0.06674563512206078,-0.11035371157681007,"Tristan Gray",19877,656484
"Gleyber Torres","DET",6,28,0,3,3,0,0.107142857,0.25,0.041666667,0.222222222,0.166666666,0.25,0.208333333,0.2199209609201976,0.2822716438344547,34.65305866518513,-0.13355098571628332,-2.245146894906254,0.05873658508062363,-0.11775009049333827,"Gleyber Torres",16997,650402
"Jordan Beck","COL",4,11,0,0,1,1,0.09090909,0.181818181,0,0.125,0.1,0.181818181,0.1,0.1473931995305148,0.2923819910396229,-26.86200596844716,0.2195246289484203,-1.4409866742312565,-0.056866394355893135,-0.11868448635381529,"Jordan Beck",31431,687597
"José Tena","WSN",5,10,0,2,0,0,0.1,0.2,0,0.142857142,0.111111111,0.2,0.111111111,0.16213251948356627,0.17282019406557084,-3.676012141433379,0.020629384787753224,-1.213031686656368,-0.28196920081973076,-0.12153701189324592,"Jose Tena",23691,677588
"Spencer Steer","CIN",6,23,1,3,1,0,0.04347826,0.217391304,0.181818182,0.1875,0.181818181,0.217391304,0.363636363,0.25804652338442596,0.35183485986098,54.462701733132825,0.021319476421922445,-1.2249520508437632,-0.6809848994016647,-0.1227103925047766,"Spencer Steer",26323,668715
"Miguel Vargas","CHW",6,25,0,0,1,0,0.16,0.2,0.095238095,0.125,0.095238095,0.24,0.19047619,0.21580476999282838,0.2705123209953308,31.85975597326127,0.03450960433110595,-1.9314346967305425,-0.1977476179599762,-0.123249208879022,"Miguel Vargas",20178,678246
"Tanner Murray","CHW",4,11,0,0,0,0,0,0.181818181,0,0.111111111,0.09090909,0.09090909,0.09090909,0.08271382613615556,0.16127273182130672,-58.24693049446555,-0.01953494898043573,-2.0284218919060577,0.4114284657407552,-0.1238285531768346,"Tanner Murray",28848,695020
"Giancarlo Stanton","NYY",6,24,0,1,1,0,0.125,0.291666666,0,0.285714285,0.19047619,0.291666666,0.19047619,0.24057615300019583,0.316275251408418,50.03411865424054,-0.14180303318426013,-1.5257272535766209,-0.604938268661499,-0.1271860363216691,"Giancarlo Stanton",4949,519317
"Luisangel Acuña","CHW",6,21,0,1,2,1,0,0.047619047,0,0.2,0.2,0.19047619,0.2,0.17330515952337355,0.19800000602290743,3.0862048615062867,0.38908409886062145,-1.9596422054433575,-0.0785407517105341,-0.1290776155449644,"Luisangel Acuna",26548,682668
"Victor Scott II","STL",6,16,0,1,3,0,0.0625,0.125,0,0.181818181,0.166666666,0.214285714,0.166666666,0.18079837730952672,0.2134430001356772,10.682668775642632,-0.4301115057533025,-2.130598432452669,0.3515092730522156,-0.13174096757202836,"Victor Scott II",31349,687363
"Connor Joe","SEA",1,3,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.17533334096272787,-100,0,-0.7179514534731152,-0.7044451013207436,-0.1341962189659979,"Connor Joe",16572,656582
"Joey Ortiz","MIL",4,15,0,1,0,0,0,0.2,0,0.166666666,0.133333333,0.133333333,0.133333333,0.1213136116663615,0.2009999970595042,-29.753143675446086,-0.06171903293579817,-2.377655944622659,0.5828406848013401,-0.1364945765254107,"Joey Ortiz",25493,687401
"James Outman","MIN",4,6,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,-100,0.027017989195883274,-1.4600128283643607,-0.09657044056802988,-0.1365721531789643,"James Outman",24770,681546
"Otto Kemp","PHI",2,6,0,0,0,0,0,0.5,0,0.333333333,0.166666666,0.166666666,0.166666666,0.15164201458295187,0.16450000057617822,-12.175230842477418,-0.006947992818822968,-0.8078249514069162,-0.7171059921383858,-0.13717723995642514,"Otto Kemp",31792,805249
"Brandon Marsh","PHI",5,20,1,1,4,0,0,0.45,0.210526316,0.2,0.157894736,0.15,0.368421052,0.2156872421503067,0.24065000526607036,29.878567409320784,-0.03976942738518119,-1.7085466088030707,-0.25693908240646124,-0.13823706506219244,"Brandon Marsh",20202,669016
"Samuel Basallo","BAL",4,17,0,1,0,0,0.176470588,0.411764705,0,0.142857142,0.071428571,0.235294117,0.071428571,0.17907478879479802,0.2353503704071045,8.716035145053034,-0.06354044936597347,-1.8544387837165532,-0.1291617441456765,-0.1386325034871561,"Samuel Basallo",28824,694212
"Ben Williamson","TBR",5,19,0,3,0,1,0.157894736,0.263157894,0.0625,0.181818181,0.125,0.263157894,0.1875,0.22832014372474269,0.22082136649834483,39.69993197206819,0.3089004307985306,-1.013304946620341,-1.0459047555923462,-0.1387993527561346,"Ben Williamson",33197,810938
"Francisco Lindor","NYM",6,28,0,3,0,0,0,0.214285714,0.035714286,0.227272727,0.178571428,0.178571428,0.214285714,0.17618641683033534,0.2518571423632758,8.793466077693543,-0.012079650536179543,-3.0508757471862404,0.8314063102006912,-0.13907170805448638,"Francisco Lindor",12916,596019
"Jake Fraley","TBR",4,11,0,0,1,0,0.09090909,0.181818181,0,0.125,0.1,0.181818181,0.1,0.1473931995305148,0.3392910930243405,-15.090112909974431,0.04356605838984251,-1.4174608592398121,-0.38922779355198145,-0.1432397375980576,"Jake Fraley",19260,641584
"Agustín Ramírez","MIA",7,31,0,3,3,0,0.032258064,0.258064516,0.133333333,0.272727272,0.2,0.225806451,0.333333333,0.24735570146191505,0.2245549040455972,50.939129649533996,0.09681360982358456,-1.7129194456869619,-0.6584167024120688,-0.1451788130188143,"Agustin Ramirez",26546,682663
"Josh Smith","TEX",6,18,0,2,0,0,0.055555555,0.166666666,0,0.214285714,0.176470588,0.222222222,0.176470588,0.1911682983239492,0.3059556691182984,16.864243336710334,0.005616386886686087,-1.7213658677263897,-0.37562195025384426,-0.146450175376931,"Josh Smith",26396,669701
"Blake Perkins","MIL",5,20,0,0,1,1,0.1,0.3,0.058823529,0.272727272,0.176470588,0.263157894,0.235294117,0.2387611426805195,0.22149494760914853,47.366026043279064,0.19875316694378853,-1.0538506584662848,-1.0000254726037383,-0.14728190588248016,"Blake Perkins",19921,663368
"Dylan Carlson","CHC",3,4,0,1,0,0,0,0.5,0,0,0,0,0,0,0.06949999928474426,-100,0.06070559285581112,-0.931143570313446,-0.6420706547796726,-0.14840675323880098,"Dylan Carlson",20126,666185
"Trent Grisham","NYY",6,21,0,2,0,0,0.238095238,0.19047619,0,0.083333333,0.0625,0.285714285,0.0625,0.2127246487708319,0.33800047352200463,31.17778864013762,-0.22478081937879324,-1.892701654697236,-0.34559565922245383,-0.14955497153117386,"Trent Grisham",18564,663757
"Andrew Benintendi","CHW",6,19,0,2,0,0,0.052631578,0.421052631,0.166666667,0.3,0.166666666,0.210526315,0.333333333,0.23971111837186312,0.2770112269402792,48.04509342415297,0.07318860339000821,-1.0660316181536815,-1.230218667536974,-0.163055305649799,"Andrew Benintendi",17901,643217
"Kazuma Okamoto","TOR",5,20,0,0,0,0,0.05,0.25,0.052631579,0.214285714,0.157894736,0.2,0.210526315,0.19124943017959595,0.2129601001739502,16.107047770688744,-0.07914225803688169,-2.0154883770174035,-0.32540131360292435,-0.16383812536278536,"Kazuma Okamoto",37123,672960
"Alec Bohm","PHI",5,21,0,1,1,0,0,0.285714285,0.047619048,0.2,0.142857142,0.142857142,0.19047619,0.14826264267876035,0.16523809589090802,-14.394216232562961,-0.06605521030724049,-2.924573258446532,0.6714786011725664,-0.16452320877777796,"Alec Bohm",21618,664761
"Nathan Lukes","TOR",4,12,0,0,0,0,0,0.166666666,0,0,0,0.083333333,0,0.061955809593200684,0.2683072512348493,-71.42873336406528,0.0007990035228431225,-2.3732647554250264,0.3009958416223526,-0.1666310529482046,"Nathan Lukes",18123,664770
"Jerar Encarnacion","SFG",4,12,0,0,0,0,0,0.166666666,0,0.3,0.25,0.25,0.25,0.2274630218744278,0.24433332433303198,41.56632509557819,-0.587255212944001,-1.421631634282421,-0.5918744802474976,-0.1683059863111393,"Jerar Encarnacion",21871,666464
"Alex Bregman","CHC",7,32,0,1,1,0,0.0625,0.15625,0.033333333,0.24,0.2,0.25,0.233333333,0.22706306166946888,0.26035637641325593,40.709867928828736,-0.2204535654745996,-2.478069038020443,-0.1672430345788598,-0.17006991117247217,"Alex Bregman",17678,608324
"Nolan Schanuel","LAA",5,24,0,0,3,0,0.083333333,0.208333333,0.047619048,0.176470588,0.142857142,0.208333333,0.19047619,0.18901923795541128,0.2459751640756925,12.792251457112089,0.002893127966672182,-2.4125334023737532,-0.1576506868004799,-0.17216121103256046,"Nolan Schanuel",33189,694384
"Andrew McCutchen","TEX",4,7,0,0,0,0,0,0.857142857,0,0,0,0,0,0,0.00042857143229671886,-100,0.021373987197875977,-1.6957925937975808,-0.28372359555214643,-0.176065093990266,"Andrew McCutchen",9847,457705
"Liam Hicks","MIA",7,23,0,3,1,0,0.04347826,0.086956521,0,0.2,0.181818181,0.217391304,0.181818181,0.1891687590142955,0.22095454247160393,12.732037075653258,-0.003339192015118897,-2.3917017338092164,-0.044202536810189486,-0.17694103170402384,"Liam Hicks",29844,689414
"Munetaka Murakami","CHW",7,26,0,3,0,0,0.23076923,0.346153846,0,0.09090909,0.05,0.269230769,0.05,0.19918041275097773,0.2775684762001038,20.604551807513538,-0.026620639255270362,-2.4089207378097246,-0.30297450069338083,-0.1790921610632283,"Munetaka Murakami",37120,808959
"Jac Caglianone","KCR",6,22,0,0,0,0,0.045454545,0.409090909,0.05,0.181818181,0.1,0.181818181,0.15,0.1663002832369371,0.21735858989202164,-4.4515614905648855,0.07641165005043149,-2.575537141511463,-0.03774316608905792,-0.18414127927943538,"Jac Caglianone",35041,695506
"Tristan Peters","CHW",5,14,0,0,0,0,0.071428571,0.285714285,0,0.111111111,0.076923076,0.142857142,0.076923076,0.11580894248826164,0.1566572870526995,-35.840512849974246,-0.04897410003468394,-2.243723122537543,-0.08327554410789162,-0.18512700118600608,"Tristan Peters",30063,671976
"Randal Grichuk","NYY",4,8,0,3,0,0,0,0.625,0,0,0,0,0,0,0.12537499517202377,-100,-0.006465265236329287,-1.9715335638038474,-0.18468099273741245,-0.19036127888659277,"Randal Grichuk",10243,545341
"Nolan Arenado","ARI",5,22,0,1,2,0,0.045454545,0.272727272,0.047619048,0.2,0.142857142,0.181818181,0.19047619,0.17386311834508722,0.21110009639100594,3.034426843060721,-0.037477882811799645,-2.5758648335343066,0.016396957449615,-0.1927294660200044,"Nolan Arenado",9777,571448
"Matt Vierling","DET",5,11,0,0,0,0,0,0.363636363,0.090909091,0.142857142,0.09090909,0.09090909,0.181818181,0.11761921102350409,0.18863636661659589,-34.60839095657289,0.09360841102898121,-1.6151959124162938,-0.7578510199673474,-0.2011942007079305,"Matt Vierling",21558,663837
"Pete Alonso","BAL",6,26,0,1,1,1,0.115384615,0.269230769,0.086956522,0.125,0.086956521,0.192307692,0.173913043,0.18161699863580558,0.28752330862558806,10.437189856567633,0.06682191835716367,-2.6205549563753667,-0.3246273994445801,-0.2029640282570669,"Pete Alonso",19251,624413
"Trevor Story","BOS",6,27,0,2,7,1,0.037037037,0.222222222,0.041666667,0.2,0.166666666,0.185185185,0.208333333,0.17536447004035668,0.21189636764702974,0.4905318656133898,0.34523045644164085,-2.755440527947597,-0.2398082446306944,-0.204302184703275,"Trevor Story",12564,596115
"Jahmai Jones","DET",4,8,0,0,0,0,0,0.5,0,0,0,0,0,0,0.10937499953433871,-100,0,-1.9779647171389902,-0.3506365120410919,-0.20800130891719493,"Jahmai Jones",18872,663330
"Jeimer Candelario","LAA",4,12,0,2,0,0,0.083333333,0.25,0.1,0.142857142,0.1,0.25,0.2,0.2290628453095754,0.3069907557219267,39.90301247766758,0.0555274342186749,-0.7767372468468559,-1.7188699739053845,-0.20995052964197816,"Jeimer Candelario",13621,600869
"Salvador Perez","KCR",7,27,0,0,0,0,0.037037037,0.185185185,0.04,0.15,0.12,0.185185185,0.16,0.16920215995223434,0.29347737243881933,-2.4869011780279617,-0.0988010996952653,-3.292247579918856,0.21927452459931374,-0.21225557611500712,"Salvador Perez",7304,521692
"Trea Turner","PHI",6,26,0,2,1,0,0.038461538,0.269230769,0.04,0.222222222,0.16,0.192307692,0.2,0.18210925734960115,0.14785392181231424,7.830370343805397,0.0779626164585352,-2.773572782057727,-0.15188809484243393,-0.21760335953214105,"Trea Turner",16252,607208
"Rafael Marchán","PHI",3,12,0,0,0,0,0,0.25,0,0,0,0,0,0,0.08549999942382176,-100,0,-3.023548391445256,0.4473431948572397,-0.2258860100667677,"Rafael Marchan",21646,665561
"Wenceel Pérez","DET",2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.36328570331845966,-100,0,-1.7307191274966165,-0.7742767110466957,-0.2298365175600344,"Wenceel Perez",22857,672761
"Daylen Lile","WSN",6,27,0,2,2,1,0.074074074,0.185185185,0,0.2,0.16,0.222222222,0.16,0.18749461350617586,0.32842236536520497,12.977412723803788,-0.24981907461187802,-3.045665628816256,-0.08119918406009674,-0.23506829162928805,"Daylen Lile",29995,695734
"Mike Yastrzemski","ATL",6,24,0,2,0,0,0.125,0.291666666,0,0.142857142,0.095238095,0.208333333,0.095238095,0.16475514570871988,0.2166502500573794,-2.4389979496845338,0.10851001413539052,-2.8169498223221523,-0.22189398983027786,-0.23549440777397598,"Mike Yastrzemski",14854,573262
"Konnor Griffin","PIT",6,22,0,1,3,1,0.045454545,0.318181818,0,0.214285714,0.15,0.181818181,0.15,0.15641042590141296,0.2124637229876085,-9.313888268577765,0.3924364186823368,-2.4692075491678978,-0.6298702955245972,-0.2479468207339457,"Konnor Griffin",35376,804606
"Ke'Bryan Hayes","CIN",6,20,0,0,0,0,0.05,0.1,0,0.058823529,0.052631578,0.1,0.052631578,0.08106625974178314,0.3173445562521617,-61.74724215301317,-0.020160796120762825,-3.869484703089841,0.7882297337055206,-0.25241180533033325,"Ke'Bryan Hayes",18577,663647
"Luis Rengifo","MIL",6,26,0,2,0,0,0.038461538,0.23076923,0.08,0.105263157,0.08,0.115384615,0.16,0.12688829807134774,0.23316161678387567,-26.092656449512162,0.15120633086189628,-3.749836503962692,0.43075116723775864,-0.25788226964624483,"Luis Rengifo",19858,650859
"Vinnie Pasquantino","KCR",7,29,0,1,3,0,0.068965517,0.275862068,0,0.210526315,0.153846153,0.206896551,0.153846153,0.17456395050574994,0.23760014361348644,1.1431969061177258,-0.059585256734862924,-3.3680923933001603,-0.2608781270682812,-0.26157972823433223,"Vinnie Pasquantino",27676,686469
"Marcell Ozuna","PIT",3,13,0,1,0,0,0.076923076,0.23076923,0,0,0,0.076923076,0,0.05472870056445782,0.19001554067318255,-76.08081104542312,0.008178593590855598,-2.715607254135678,-0.3218235373497009,-0.2699380431028196,"Marcell Ozuna",10324,542303
"Marcus Semien","NYM",6,24,0,0,1,0,0,0.125,0.041666666,0.142857142,0.125,0.125,0.166666666,0.1297298123439153,0.2384999922166268,-21.711174888424598,0.007208707742393017,-3.468627262061161,0.09243251639418304,-0.27001494527815034,"Marcus Semien",12533,543760
"Josh Naylor","SEA",5,22,0,1,0,0,0.045454545,0.227272727,0,0.125,0.095238095,0.136363636,0.095238095,0.11505351283333519,0.22210008854215796,-29.475394099650497,-0.060489732306450605,-3.3477753412495406,-0.18898721784353256,-0.278639620709735,"Josh Naylor",18839,647304
"Isaac Collins","KCR",6,18,0,1,0,0,0.111111111,0.444444444,0,0.25,0.125,0.222222222,0.125,0.1801472438706292,0.21002244607855877,4.923259246259374,-0.17221966851502657,-2.1472524425976856,-1.259189611300826,-0.28044436235038306,"Isaac Collins",25477,686555
"Tim Tawa","ARI",6,21,0,1,1,0,0.142857142,0.142857142,0,0.071428571,0.0625,0.2,0.0625,0.15221357047557832,0.30666347553855494,-11.181241567040257,-0.48133551445789635,-3.259566758140753,-0.21310516260564327,-0.28932044062276663,"Tim Tawa",29571,694374
"Harrison Bader","SFG",6,21,0,1,0,0,0,0.285714285,0,0.133333333,0.095238095,0.095238095,0.095238095,0.08665257976168678,0.1912857180549985,-50.89355285751516,-0.05242943624034524,-3.823004194269818,-0.10657892562448978,-0.3360753733035223,"Harrison Bader",18030,664056
"Yainer Diaz","HOU",4,18,0,0,1,0,0,0.111111111,0,0.0625,0.055555555,0.055555555,0.055555555,0.05054733819431729,0.14988888717359966,-79.18131830777153,-0.07554806349799037,-3.7976884456320175,-0.19658400304615498,-0.340596029866696,"Yainer Diaz",23003,673237
"Mark Vientos","NYM",5,20,0,1,2,0,0,0.25,0,0.133333333,0.105263157,0.1,0.105263157,0.09098520874977112,0.1616000016219914,-47.15191114282353,0.007438601227477193,-3.4945399300813365,-0.5164455827325583,-0.3475495236667581,"Mark Vientos",22184,668901
"Jake Burger","TEX",6,23,0,0,1,0,0,0.173913043,0.086956522,0.105263157,0.086956521,0.086956521,0.173913043,0.11250533228335173,0.25117390959159186,-36.393018293913975,-0.005899423034861684,-3.6262238639211173,-0.6551811136305332,-0.351052537988518,"Jake Burger",22275,669394
"Michael Busch","CHC",7,29,0,1,1,0,0.068965517,0.275862068,0,0,0,0.068965517,0,0.04906711085089322,0.15994496386626672,-76.16700314621197,-0.01608204575313721,-6.095193994215548,0.4144364595413208,-0.4901149477356173,"Michael Busch",26319,683737
